Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,TotalGoals,prob_H_norm,prob_D_norm,prob_A_norm
2024-12-07,2024-25,Betis,Barcelona,2,2,D,12,9,6,3,6,4,1,2,0,0,5.0,4.5,1.57,4,0.18882801015635442,0.2098089001737271,0.6013630896699185
2024-12-07,2024-25,Valencia,Vallecano,0,1,A,14,6,6,1,9,4,2,2,0,0,2.25,2.9,3.75,1,0.420899854862119,0.3265602322206096,0.2525399129172714
2024-12-07,2024-25,Girona,Real Madrid,0,3,A,10,10,4,7,6,3,3,2,0,0,4.5,3.9,1.73,3,0.21030484383766596,0.24265943519730693,0.5470357209650272
2024-12-08,2024-25,Leganes,Sociedad,0,3,A,11,15,2,5,5,3,2,2,0,0,4.75,3.1,1.91,3,0.1992361660245302,0.3052812221343608,0.49548261184110914
2024-12-08,2024-25,Ath Bilbao,Villarreal,2,0,H,12,11,4,1,3,3,2,1,0,0,1.95,3.6,3.8,2,0.4866595517609392,0.26360725720384204,0.24973319103521877
2024-12-08,2024-25,Osasuna,Alaves,2,2,D,16,6,8,3,8,3,4,3,0,0,2.05,3.3,3.75,4,0.4612804025719877,0.28655297735532564,0.2521666200726866
2024-12-08,2024-25,Ath Madrid,Sevilla,4,3,H,14,4,9,3,5,3,4,3,0,0,1.38,4.75,8.5,7,0.6882884418683941,0.19996590521650184,0.11174565291510398
2024-12-09,2024-25,Getafe,Espanol,1,0,H,15,9,6,1,3,3,3,6,0,0,1.8,3.1,5.75,1,0.528069915568064,0.30662124129758556,0.16530884313435049
2024-12-13,2024-25,Valladolid,Valencia,1,0,H,2,14,1,2,1,7,4,3,1,0,3.1,3.1,2.38,1,0.30279898218829515,0.30279898218829515,0.3944020356234097
2024-12-14,2024-25,Espanol,Osasuna,0,0,D,9,6,3,0,5,4,3,1,0,0,2.75,3.2,2.6,0,0.34281005356407085,0.2946023897816234,0.36258755665430564
2024-12-14,2024-25,Mallorca,Girona,2,1,H,8,13,2,1,2,4,5,2,1,0,2.3,3.1,3.25,3,0.40822528363047,0.3028768233387358,0.28889789303079416
2024-12-14,2024-25,Sevilla,Celta,1,0,H,8,10,3,2,3,4,7,3,0,0,2.2,3.25,3.3,1,0.42669584245076586,0.2888402625820569,0.2844638949671772
2024-12-14,2024-25,Vallecano,Real Madrid,3,3,D,14,13,5,6,4,3,4,2,0,0,6.0,3.8,1.57,6,0.15623526947048655,0.24668726758497875,0.5970774629445346
2024-12-15,2024-25,Ath Madrid,Getafe,1,0,H,11,7,3,1,8,3,3,1,0,0,1.4,4.33,9.0,1,0.6761868406440866,0.21862853970016655,0.1051846196557468
2024-12-15,2024-25,Alaves,Ath Bilbao,1,1,D,6,9,3,2,2,4,2,2,0,0,3.6,3.1,2.15,2,0.26070799921768045,0.30275767651085467,0.4365343242714649
2024-12-15,2024-25,Sociedad,Las Palmas,0,0,D,15,9,4,3,8,6,2,3,0,0,1.4,4.33,8.0,0,0.6674116604369774,0.21579129898655158,0.11679704057647104
2024-12-15,2024-25,Villarreal,Betis,1,2,A,17,10,4,4,5,5,5,2,0,1,1.75,3.8,4.33,3,0.5362840799830516,0.24697293157114222,0.2167429884458061
2024-12-15,2024-25,Barcelona,Leganes,0,1,A,20,6,4,4,8,2,0,2,0,0,1.13,8.0,19.0,1,0.8328310777491644,0.11763738973206948,0.049531532518766096
2024-12-18,2024-25,Espanol,Valencia,1,1,D,10,14,3,4,4,7,1,0,0,0,2.6,3.0,3.0,2,0.3658536585365854,0.3170731707317074,0.3170731707317074
2024-12-18,2024-25,Villarreal,Vallecano,1,1,D,14,18,5,3,7,7,4,3,1,0,1.8,3.6,4.5,2,0.5263157894736842,0.2631578947368421,0.21052631578947367
2024-12-20,2024-25,Girona,Valladolid,3,0,H,23,1,7,1,9,1,3,1,0,0,1.38,5.0,8.0,3,0.6903693476009666,0.19054193993786675,0.11908871246116672
2024-12-21,2024-25,Barcelona,Ath Madrid,1,2,A,19,5,7,4,11,3,0,3,0,0,1.9,3.8,3.9,3,0.5032258064516129,0.25161290322580643,0.2451612903225807
2024-12-21,2024-25,Celta,Sociedad,2,0,H,11,7,7,1,5,7,3,5,0,0,2.9,3.1,2.6,2,0.3277755185034567,0.3066287108580724,0.36559577063847093
2024-12-21,2024-25,Getafe,Mallorca,0,1,A,18,9,5,2,3,0,4,3,0,0,2.3,2.75,3.9,1,0.41218293620292085,0.3447348193697156,0.2430822444273636
2024-12-21,2024-25,Osasuna,Ath Bilbao,1,2,A,6,13,3,8,4,4,0,1,0,0,3.9,3.1,2.1,3,0.2430011198208287,0.3057110862262038,0.4512877939529675
2024-12-22,2024-25,Valencia,Alaves,2,2,D,8,11,3,3,5,4,2,1,0,0,2.25,3.1,3.5,4,0.4221789883268483,0.3064202334630351,0.27140077821011677
2024-12-22,2024-25,Real Madrid,Sevilla,4,2,H,16,10,8,5,6,6,1,2,0,0,1.33,5.5,9.0,6,0.7196336410554626,0.17402049865523006,0.10634586028930725
2024-12-22,2024-25,Las Palmas,Espanol,1,0,H,10,9,4,2,2,2,4,2,0,0,1.85,3.6,4.33,1,0.5151610291323099,0.2647355288596593,0.22010344200803078
2024-12-22,2024-25,Leganes,Villarreal,2,5,A,5,18,3,9,1,5,1,2,2,0,4.2,3.4,1.91,7,0.22551743297680232,0.2785803583831088,0.4959022086400889
2024-12-22,2024-25,Betis,Vallecano,1,1,D,14,10,5,4,5,5,0,4,0,0,1.8,3.5,4.75,2,0.5281969817315331,0.27164416203335984,0.20015885623510724
2025-01-03,2024-25,Valencia,Real Madrid,1,2,A,8,17,5,5,2,5,2,3,0,1,7.0,4.5,1.42,3,0.13359816015053314,0.20781936023416264,0.6585824796153043
2025-01-10,2024-25,Vallecano,Celta,2,1,H,8,23,5,7,3,3,2,3,0,1,2.75,3.1,2.7,3,0.34416118421052627,0.30530427631578944,0.3505345394736841
2025-01-11,2024-25,Sevilla,Valencia,1,1,D,15,5,5,1,10,1,1,2,0,0,2.0,3.3,4.0,2,0.47482014388489213,0.2877697841726619,0.23741007194244607
2025-01-11,2024-25,Alaves,Girona,0,1,A,11,3,2,1,6,3,1,4,0,0,2.75,3.1,2.75,1,0.3463687150837989,0.30726256983240224,0.3463687150837989
2025-01-11,2024-25,Valladolid,Betis,1,0,H,12,14,1,3,1,8,2,4,0,0,4.5,3.5,1.83,1,0.21076011846001974,0.27097729516288255,0.5182625863770978
2025-01-11,2024-25,Espanol,Leganes,1,1,D,15,14,5,6,8,4,2,2,0,1,2.1,3.0,4.0,2,0.449438202247191,0.3146067415730337,0.23595505617977527
2025-01-12,2024-25,Ath Madrid,Osasuna,1,0,H,9,6,5,1,4,0,2,0,0,0,1.33,5.0,10.0,1,0.7147962830593281,0.1901358112937813,0.09506790564689065
2025-01-12,2024-25,Las Palmas,Getafe,1,2,A,15,12,7,3,4,5,2,3,0,0,2.45,2.9,3.3,3,0.3865105008077544,0.32653473344103395,0.28695476575121165
2025-01-13,2024-25,Sociedad,Villarreal,1,0,H,6,15,3,5,3,7,4,2,0,0,2.0,3.3,4.0,1,0.47482014388489213,0.2877697841726619,0.23741007194244607
2025-01-17,2024-25,Espanol,Valladolid,2,1,H,12,11,4,4,1,7,2,2,0,0,1.75,3.4,5.25,3,0.5411140583554376,0.27851458885941643,0.18037135278514588
2025-01-18,2024-25,Girona,Sevilla,1,2,A,7,14,4,6,7,4,0,4,0,0,1.91,3.5,4.0,3,0.4942630185348632,0.26972639011473964,0.23601059135039718
2025-01-18,2024-25,Leganes,Ath Madrid,1,0,H,9,19,3,4,2,9,1,3,0,0,7.0,4.0,1.5,1,0.1348314606741573,0.23595505617977527,0.6292134831460674
2025-01-18,2024-25,Betis,Alaves,1,3,A,7,9,2,5,2,3,4,5,1,0,1.75,3.6,4.75,4,0.5392195506503745,0.2621206148994876,0.19865983445013796
2025-01-18,2024-25,Getafe,Barcelona,1,1,D,10,21,4,5,2,10,3,2,0,0,6.5,4.2,1.5,2,0.1453287197231834,0.22491349480968856,0.629757785467128
2025-01-19,2024-25,Celta,Ath Bilbao,1,2,A,3,14,1,6,3,4,0,0,0,0,2.8,3.2,2.6,3,0.33876221498371334,0.29641693811074915,0.3648208469055374
2025-01-19,2024-25,Real Madrid,Las Palmas,4,1,H,26,6,13,2,8,2,0,1,0,1,1.14,7.5,17.0,5,0.820304960432349,0.12468635398571704,0.05500868558193399
2025-01-19,2024-25,Osasuna,Vallecano,1,1,D,12,8,3,3,6,3,3,2,0,0,2.15,3.0,3.8,2,0.43812451960030746,0.31398923904688697,0.24788624135280551
2025-01-19,2024-25,Valencia,Sociedad,1,0,H,7,9,2,3,4,7,3,4,0,0,3.1,3.0,2.55,1,0.30778515389257693,0.3180446590223295,0.3741701870850936
2025-01-20,2024-25,Villarreal,Mallorca,4,0,H,14,9,7,2,6,5,1,3,0,0,1.73,3.5,5.25,4,0.5483028720626633,0.2710182767624021,0.1806788511749347
2025-01-24,2024-25,Las Palmas,Osasuna,1,1,D,16,16,7,4,4,2,7,8,1,0,2.5,3.1,3.0,2,0.3788187372708758,0.3054989816700611,0.3156822810590631
2025-01-25,2024-25,Valladolid,Real Madrid,0,3,A,6,20,2,4,1,7,3,3,1,0,10.0,6.0,1.27,3,0.09487051792828687,0.15811752988047809,0.7470119521912351
2025-01-25,2024-25,Sevilla,Espanol,1,1,D,25,6,4,1,5,1,1,4,0,0,1.7,3.8,4.75,2,0.5539358600583091,0.24781341107871718,0.19825072886297374
2025-01-25,2024-25,Ath Madrid,Villarreal,1,1,D,20,11,8,1,5,6,4,2,0,0,1.7,4.0,4.75,2,0.5608856088560886,0.23837638376383766,0.2007380073800738
2025-01-25,2024-25,Mallorca,Betis,0,1,A,16,8,3,3,4,4,2,2,1,0,2.25,3.0,3.5,1,0.41791044776119407,0.3134328358208956,0.2686567164179105
2025-01-26,2024-25,Vallecano,Girona,2,1,H,17,12,7,5,4,1,3,1,0,0,2.75,2.9,2.88,3,0.344454984121747,0.3266383470120015,0.3289066688662515
2025-01-26,2024-25,Sociedad,Getafe,0,3,A,13,13,4,4,5,2,3,6,0,0,1.75,3.4,5.5,3,0.5455871626549963,0.28081692195477753,0.1735959153902261
2025-01-26,2024-25,Ath Bilbao,Leganes,0,0,D,29,5,3,2,16,1,1,1,0,0,1.38,5.0,7.5,0,0.6849315068493151,0.18904109589041096,0.12602739726027395
2025-01-26,2024-25,Barcelona,Valencia,7,1,H,22,7,11,2,14,4,0,1,0,0,1.22,7.5,10.0,8,0.7784120394395433,0.12662169174883237,0.09496626881162429
2025-01-27,2024-25,Alaves,Celta,1,1,D,3,5,1,2,3,4,2,3,0,0,2.63,3.0,3.0,2,0.36319612590799033,0.31840193704600483,0.31840193704600483
2025-01-31,2024-25,Leganes,Vallecano,0,1,A,5,19,1,3,2,9,2,4,1,0,3.3,3.0,2.38,1,0.28681610026512416,0.31549771029163654,0.39768618944323936
2025-02-01,2024-25,Getafe,Sevilla,0,0,D,7,13,1,1,6,5,4,6,0,0,2.45,2.9,3.25,0,0.384811677043993,0.3250995202613045,0.29008880269470244
2025-02-01,2024-25,Villarreal,Valladolid,5,1,H,22,8,8,2,3,6,1,2,0,0,1.22,7.0,10.0,6,0.7714348688560723,0.13445007714348686,0.09411505400044082
2025-02-01,2024-25,Ath Madrid,Mallorca,2,0,H,17,10,5,1,10,4,2,3,0,0,1.4,4.33,8.5,2,0.6720287764529735,0.21728413095477203,0.11068709259225445
2025-02-01,2024-25,Espanol,Real Madrid,1,0,H,5,21,2,7,1,8,2,0,0,0,9.0,5.75,1.3,1,0.10539302079661615,0.16496298907296442,0.7296439901304195
2025-02-02,2024-25,Osasuna,Sociedad,2,1,H,11,13,4,3,3,5,3,3,0,0,3.0,3.0,2.55,3,0.31481481481481477,0.31481481481481477,0.3703703703703704
2025-02-02,2024-25,Betis,Ath Bilbao,2,2,D,10,12,6,4,3,7,3,1,0,0,2.9,3.3,2.45,4,0.32653473344103395,0.28695476575121165,0.3865105008077544
2025-02-02,2024-25,Barcelona,Alaves,1,0,H,11,3,4,0,5,2,5,2,0,0,1.2,7.5,13.0,1,0.7985257985257985,0.12776412776412777,0.07371007371007371
2025-02-02,2024-25,Valencia,Celta,2,1,H,8,3,5,2,5,2,1,2,0,0,2.3,3.1,3.25,3,0.40822528363047,0.3028768233387358,0.28889789303079416
2025-02-03,2024-25,Girona,Las Palmas,2,1,H,12,10,4,2,11,3,2,2,0,0,1.6,4.2,5.0,3,0.5879059350503919,0.22396416573348263,0.18812989921612544
2025-02-07,2024-25,Vallecano,Valladolid,1,0,H,20,8,6,3,4,2,2,2,0,0,1.5,4.1,7.0,1,0.6328555678059536,0.23153252480705624,0.13561190738699008
2025-02-08,2024-25,Celta,Betis,3,2,H,14,12,6,5,4,7,3,5,0,0,2.25,3.4,3.2,5,0.42285270112708895,0.27982899339292655,0.29731830547998445
2025-02-08,2024-25,Ath Bilbao,Girona,3,0,H,23,3,8,1,11,2,0,4,0,0,1.65,4.0,5.0,3,0.5738880918220947,0.23672883787661403,0.18938307030129126
2025-02-08,2024-25,Las Palmas,Villarreal,1,2,A,20,9,4,4,6,5,6,3,0,0,4.75,3.9,1.7,3,0.1995185073728558,0.24300331026181163,0.5574781823653325
2025-02-08,2024-25,Real Madrid,Ath Madrid,1,1,D,23,10,9,1,6,1,1,3,0,0,1.85,3.6,4.2,2,0.5116751269035532,0.2629441624365482,0.22538071065989848
2025-02-09,2024-25,Alaves,Getafe,0,1,A,12,4,4,3,8,3,2,6,0,0,2.3,2.9,3.6,1,0.4111855061047657,0.32611264277274515,0.26270185112248917
2025-02-09,2024-25,Valencia,Leganes,2,0,H,18,12,4,4,9,3,1,1,0,0,1.73,3.4,5.5,2,0.5484353462181424,0.2790568085168783,0.1725078452649793
2025-02-09,2024-25,Sociedad,Espanol,2,1,H,13,4,3,1,6,0,1,2,0,0,1.6,3.9,5.75,3,0.5922355737488446,0.24296844051234656,0.16479598573880894
2025-02-09,2024-25,Sevilla,Barcelona,1,4,A,8,10,4,6,5,6,5,2,0,1,5.25,4.5,1.55,5,0.18005808325266215,0.21006776379477252,0.6098741529525653
2025-02-10,2024-25,Mallorca,Osasuna,1,1,D,10,19,2,4,7,11,1,4,0,0,2.0,3.0,4.33,2,0.4698010849909584,0.3132007233273056,0.21699819168173598
2025-02-14,2024-25,Girona,Getafe,1,2,A,14,10,4,6,3,3,2,3,1,0,1.95,3.25,4.33,3,0.4877224600135166,0.29263347600810996,0.2196440639783735
2025-02-15,2024-25,Villarreal,Valencia,1,1,D,13,12,4,3,4,5,0,5,0,0,1.5,4.5,5.5,2,0.6226415094339622,0.20754716981132074,0.16981132075471697
2025-02-15,2024-25,Ath Madrid,Celta,1,1,D,9,11,3,4,2,7,3,5,1,0,1.39,4.5,8.0,2,0.674473067915691,0.20833723653395783,0.11718969555035127
2025-02-15,2024-25,Leganes,Alaves,3,3,D,8,16,3,7,3,2,4,5,1,0,3.1,2.9,2.6,6,0.3066287108580724,0.3277755185034567,0.36559577063847093
2025-02-15,2024-25,Osasuna,Real Madrid,1,1,D,11,17,4,6,6,2,3,1,0,1,5.75,4.1,1.57,2,0.1648842838663405,0.23124015420279465,0.6038755619308649
2025-02-16,2024-25,Espanol,Ath Bilbao,1,1,D,12,14,4,4,2,7,1,1,0,0,5.5,3.4,1.73,2,0.1725078452649793,0.2790568085168783,0.5484353462181424
2025-02-16,2024-25,Valladolid,Sevilla,0,4,A,7,11,2,6,3,2,4,2,0,0,4.0,3.4,1.95,4,0.2365322868355333,0.2782732786300392,0.48519443453442734
2025-02-16,2024-25,Mallorca,Las Palmas,3,1,H,14,9,5,4,3,5,1,4,0,0,1.73,3.5,5.25,4,0.5483028720626633,0.2710182767624021,0.1806788511749347
2025-02-16,2024-25,Betis,Sociedad,3,0,H,24,5,8,1,5,5,0,2,0,2,2.55,3.1,2.9,3,0.3701111568546727,0.3044462741869082,0.3254425689584191
2025-02-17,2024-25,Barcelona,Vallecano,1,0,H,14,9,5,4,4,5,2,3,0,0,1.22,7.0,11.0,1,0.7780921584478578,0.13561034761519808,0.08629749393694423
2025-02-21,2024-25,Celta,Osasuna,1,0,H,12,18,5,1,5,4,1,0,0,0,1.67,3.75,5.25,1,0.5670771224886585,0.2525383452149492,0.1803845322963923
2025-02-22,2024-25,Las Palmas,Barcelona,0,2,A,10,15,2,5,5,3,1,1,0,0,8.5,7.0,1.25,2,0.1109350237717908,0.1347068145800317,0.7543581616481775
2025-02-22,2024-25,Alaves,Espanol,0,1,A,15,9,5,2,7,0,2,2,0,0,1.8,3.25,5.25,1,0.5272305909617613,0.29200463499420626,0.18076477404403243
2025-02-22,2024-25,Vallecano,Villarreal,0,1,A,10,10,5,5,3,5,1,4,1,0,2.88,3.5,2.38,1,0.32971295577967413,0.27130666075584614,0.39898038346447967
2025-02-22,2024-25,Valencia,Ath Madrid,0,3,A,18,11,2,3,7,0,1,3,0,0,4.2,3.4,1.91,3,0.22551743297680232,0.2785803583831088,0.4959022086400889
2025-02-23,2024-25,Sociedad,Leganes,3,0,H,12,8,5,2,3,3,3,3,0,0,1.55,3.75,7.0,3,0.6117098747451208,0.25284008156131665,0.13545004369356248
2025-02-23,2024-25,Getafe,Betis,1,2,A,10,13,4,6,2,5,3,0,1,1,2.6,3.1,2.9,3,0.36559577063847093,0.3066287108580724,0.3277755185034567
2025-02-23,2024-25,Real Madrid,Girona,2,0,H,22,6,5,2,11,5,0,2,0,0,1.29,6.25,8.5,2,0.73628772391809,0.15196978621669383,0.11174248986521604
2025-02-23,2024-25,Ath Bilbao,Valladolid,7,1,H,29,5,16,3,4,4,2,3,0,1,1.17,7.0,19.0,8,0.8138538734549016,0.13602986170603354,0.050116264839064985
2025-02-24,2024-25,Sevilla,Mallorca,1,1,D,19,13,4,2,4,4,1,3,0,0,2.05,3.2,3.9,2,0.46162382097281307,0.29572776031070835,0.2426484187164787
2025-02-28,2024-25,Valladolid,Las Palmas,1,1,D,23,4,7,3,13,4,2,1,0,1,3.1,3.2,2.4,2,0.30670926517571884,0.2971246006389776,0.39616613418530355
2025-03-01,2024-25,Ath Madrid,Ath Bilbao,1,0,H,12,15,4,3,6,2,2,3,0,0,2.05,3.5,3.6,1,0.46400294605045106,0.27177315411526415,0.2642238998342846
2025-03-01,2024-25,Girona,Celta,2,2,D,9,10,6,6,4,2,0,0,0,0,2.2,3.5,3.25,4,0.43374642516682554,0.2726406101048618,0.2936129647283127
2025-03-01,2024-25,Vallecano,Sevilla,1,1,D,20,10,8,5,6,6,1,0,0,0,2.3,3.2,3.3,2,0.41395531164249316,0.2975303802430419,0.2885143081144649
2025-03-01,2024-25,Betis,Real Madrid,2,1,H,18,9,3,2,9,2,3,4,0,0,4.33,4.0,1.73,3,0.21808394971463146,0.23607587556608858,0.54584017471928
2025-03-02,2024-25,Mallorca,Alaves,1,1,D,15,19,4,7,3,9,0,2,0,0,2.25,3.1,3.5,2,0.4221789883268483,0.3064202334630351,0.27140077821011677
2025-03-02,2024-25,Osasuna,Valencia,3,3,D,12,12,5,5,3,3,2,1,0,0,2.3,3.2,3.3,6,0.41395531164249316,0.2975303802430419,0.2885143081144649
2025-03-02,2024-25,Leganes,Getafe,1,0,H,5,9,1,0,2,6,1,1,0,0,3.1,2.88,2.6,1,0.30593234188592905,0.32930217355777086,0.36476548455630003
2025-03-02,2024-25,Barcelona,Sociedad,4,0,H,33,0,10,0,12,0,0,0,0,1,1.25,5.75,12.0,4,0.7566826593557231,0.1644962302947224,0.07882111034955448
2025-03-08,2024-25,Valencia,Valladolid,2,1,H,17,11,4,4,5,4,1,3,0,0,1.38,4.5,9.0,3,0.6849315068493151,0.2100456621004566,0.1050228310502283
2025-03-08,2024-25,Alaves,Villarreal,1,0,H,5,24,3,2,1,6,3,1,2,0,3.1,3.25,2.38,1,0.30709067810068286,0.2929172621883437,0.39999205971097346
2025-03-08,2024-25,Celta,Leganes,2,1,H,7,12,4,6,2,5,3,2,0,0,1.55,3.8,7.0,3,0.6137517305029996,0.2503461005999077,0.13590216889709275
2025-03-09,2024-25,Sociedad,Sevilla,0,1,A,7,9,2,4,6,3,2,1,0,0,2.2,3.2,3.5,1,0.4317656129529684,0.2968388589051658,0.27139552814186585
2025-03-09,2024-25,Betis,Las Palmas,1,0,H,14,8,6,1,11,1,2,8,0,1,1.42,4.5,7.5,1,0.6645008860011814,0.20968694624926165,0.125812167749557
2025-03-09,2024-25,Getafe,Ath Madrid,2,1,H,11,4,3,2,4,4,6,2,0,1,4.5,3.1,1.95,3,0.21011470281543268,0.30500521376433776,0.48488008342022937
2025-03-09,2024-25,Real Madrid,Vallecano,2,1,H,10,20,5,6,4,6,3,1,0,0,1.29,5.75,9.5,3,0.7352198929977456,0.16494498468992902,0.09983512231232546
2025-03-09,2024-25,Ath Bilbao,Mallorca,1,1,D,8,9,2,2,3,3,1,3,0,0,1.62,3.7,6.0,2,0.5855356860262699,0.2563696787466371,0.15809463522709288
2025-03-10,2024-25,Espanol,Girona,1,1,D,7,18,4,4,4,9,3,3,0,0,3.1,3.2,2.4,2,0.30670926517571884,0.2971246006389776,0.39616613418530355
2025-03-14,2024-25,Las Palmas,Alaves,2,2,D,14,9,7,3,4,5,5,5,0,0,2.88,3.0,2.75,4,0.33252720677146314,0.3192261185006046,0.3482466747279323
2025-03-15,2024-25,Valladolid,Celta,0,1,A,5,10,2,1,3,4,3,3,0,0,5.0,3.8,1.63,1,0.18576055662188098,0.24442178502879075,0.5698176583493282
2025-03-15,2024-25,Mallorca,Espanol,2,1,H,20,2,7,0,6,2,0,2,0,0,1.77,3.3,5.0,3,0.528998749639319,0.28373569298836204,0.18726555737231895
2025-03-15,2024-25,Villarreal,Real Madrid,1,2,A,23,9,10,5,11,4,2,1,0,0,3.1,3.75,2.15,3,0.3059482022578503,0.25291718053315626,0.44113461720899344
2025-03-15,2024-25,Girona,Valencia,1,1,D,14,12,4,2,9,4,2,1,0,0,1.92,3.5,3.9,2,0.4899849235408142,0.2687917294852466,0.2412233469739393
2025-03-16,2024-25,Leganes,Betis,2,3,A,10,21,4,6,3,7,2,1,0,0,3.8,3.3,2.05,5,0.24967706218859564,0.28750692009595863,0.46281601771544567
2025-03-16,2024-25,Sevilla,Ath Bilbao,0,1,A,11,9,4,4,4,6,4,2,0,0,2.9,3.2,2.5,1,0.32613126783530366,0.29555646147574394,0.3783122706889523
2025-03-16,2024-25,Osasuna,Getafe,1,2,A,12,7,4,4,3,2,2,3,0,1,2.25,2.88,3.8,3,0.4213444213444213,0.32917532917532916,0.24948024948024947
2025-03-16,2024-25,Vallecano,Sociedad,2,2,D,10,8,5,4,4,4,3,2,0,0,2.5,3.0,3.1,4,0.3788187372708758,0.3156822810590631,0.3054989816700611
2025-03-16,2024-25,Ath Madrid,Barcelona,2,4,A,7,13,2,6,6,6,1,3,0,0,3.1,3.6,2.2,6,0.30579150579150577,0.2633204633204633,0.43088803088803085
2025-03-27,2024-25,Barcelona,Osasuna,3,0,H,19,4,5,0,8,4,1,3,0,0,1.29,7.0,7.0,3,0.7306889352818372,0.13465553235908143,0.13465553235908143
2025-03-29,2024-25,Sociedad,Valladolid,2,1,H,12,12,2,5,3,6,2,3,0,0,1.33,4.75,11.0,3,0.7138221933809216,0.19987021414665804,0.08630759247242052
2025-03-29,2024-25,Espanol,Ath Madrid,1,1,D,8,13,1,2,4,3,2,1,0,0,5.5,3.75,1.62,2,0.1705981465880371,0.25021061499578773,0.5791912384161753
2025-03-29,2024-25,Alaves,Vallecano,0,2,A,12,11,4,5,8,5,3,5,0,0,2.15,2.9,4.1,2,0.441351150705271,0.3272086117297699,0.2314402375649592
2025-03-29,2024-25,Real Madrid,Leganes,3,2,H,24,10,10,4,8,3,1,4,0,0,1.14,8.0,17.0,5,0.8267477203647416,0.11781155015197567,0.05544072948328267
2025-03-30,2024-25,Getafe,Villarreal,1,2,A,11,9,4,3,3,1,1,4,0,0,3.25,3.1,2.35,3,0.29142914291429145,0.3055305530553056,0.4030403040304031
2025-03-30,2024-25,Barcelona,Girona,4,1,H,21,4,9,2,10,2,0,1,0,0,1.25,6.5,10.0,5,0.759124087591241,0.14598540145985403,0.09489051094890512
2025-03-30,2024-25,Ath Bilbao,Osasuna,0,0,D,11,5,5,2,3,4,1,1,0,0,1.45,4.1,7.0,0,0.6406965063065074,0.22658778881571606,0.13271570487777654
2025-03-30,2024-25,Valencia,Mallorca,1,0,H,8,8,2,2,4,5,5,5,0,0,2.15,3.1,3.75,1,0.44113461720899344,0.3059482022578503,0.25291718053315626
2025-03-30,2024-25,Betis,Sevilla,2,1,H,11,6,3,2,2,2,4,4,0,0,1.83,3.5,4.33,3,0.5140093406910212,0.2687534552755911,0.21723720403338773
2025-03-31,2024-25,Celta,Las Palmas,1,1,D,19,4,7,2,4,2,3,0,0,0,1.57,4.1,5.5,2,0.5993833395353783,0.22951996172452294,0.1710966987400989
2025-04-04,2024-25,Vallecano,Espanol,0,4,A,16,15,5,7,8,4,2,2,0,0,1.65,3.5,6.0,4,0.5725971370143149,0.2699386503067484,0.1574642126789366
2025-04-05,2024-25,Barcelona,Betis,1,1,D,13,6,5,2,9,3,2,1,0,0,1.36,5.5,7.0,2,0.6936936936936937,0.17153153153153156,0.13477477477477479
2025-04-05,2024-25,Mallorca,Celta,1,2,A,7,10,2,4,4,2,3,0,0,0,2.63,3.2,2.8,3,0.3621665319320938,0.2976556184316896,0.34017784963621667
2025-04-05,2024-25,Real Madrid,Valencia,1,2,A,21,10,9,2,9,4,0,4,0,0,1.3,5.75,8.5,3,0.7251483679525222,0.16394658753709201,0.11090504451038577
2025-04-05,2024-25,Girona,Alaves,0,1,A,11,14,6,3,1,5,1,4,0,0,2.05,3.4,3.6,1,0.4603234298608499,0.27754795035727714,0.26212861978187285
2025-04-06,2024-25,Las Palmas,Sociedad,1,3,A,13,13,5,8,5,4,0,2,0,0,3.2,3.2,2.35,4,0.2974683544303798,0.2974683544303798,0.40506329113924056
2025-04-06,2024-25,Sevilla,Ath Madrid,1,2,A,11,13,6,5,7,7,1,4,0,0,3.5,3.2,2.2,3,0.27139552814186585,0.2968388589051658,0.4317656129529684
2025-04-06,2024-25,Valladolid,Getafe,0,4,A,5,16,0,9,3,4,3,1,1,0,4.75,3.1,1.9,4,0.19871794871794876,0.3044871794871795,0.49679487179487186
2025-04-06,2024-25,Villarreal,Ath Bilbao,0,0,D,12,11,4,2,6,5,0,1,1,0,2.2,3.3,3.25,0,0.42669584245076586,0.2844638949671772,0.2888402625820569
2025-04-07,2024-25,Leganes,Osasuna,1,1,D,13,14,7,6,4,8,3,3,0,0,2.7,3.1,2.75,2,0.3505345394736841,0.30530427631578944,0.34416118421052627
2025-04-11,2024-25,Valencia,Sevilla,1,0,H,8,12,6,5,3,3,3,2,0,0,2.3,3.1,3.4,1,0.41349548842683403,0.3067869752844252,0.27971753628874063
2025-04-12,2024-25,Sociedad,Mallorca,0,2,A,15,7,4,3,8,2,3,1,0,0,1.75,3.4,5.5,2,0.5455871626549963,0.28081692195477753,0.1735959153902261
2025-04-12,2024-25,Getafe,Las Palmas,1,3,A,11,10,6,5,3,2,0,2,1,0,1.75,3.3,5.5,4,0.540983606557377,0.28688524590163933,0.1721311475409836
2025-04-12,2024-25,Celta,Espanol,0,2,A,16,5,6,3,13,5,2,2,0,0,1.62,3.7,6.0,2,0.5855356860262699,0.2563696787466371,0.15809463522709288
2025-04-12,2024-25,Leganes,Barcelona,0,1,A,6,12,1,3,4,8,2,1,0,0,8.5,6.0,1.3,1,0.11166785969935578,0.15819613457408735,0.730136005726557
